97070637,1665482040908837,1,1,97070637,X,1349969046674363233,1000000023097130,404,B,61400,2200
97070638,1665482040909368,1,1,97070638,X,1349969046674894081,1000000023097131,404,B,61470,2200
97070639,1665482040910677,1,1,97070639,X,1349969046676201690,1000000023100438,6994,B,28050,2600
97070640,1665482040910734,1,1,97070640,M,1349969046676258245,1000000023099904,11343,S,121025,5
97070641,1665482040910737,1,1,97070641,M,1349969046676260604,1000000023099905,11343,S,120965,1
97070642,1665482040910743,1,1,97070642,M,1349969046676262580,1000000023099903,11343,S,121025,5
97070643,1665482040910809,1,1,97070643,M,1349969046676335088,1000000023099988,11343,S,121000,4
97070644,1665482040910878,1,1,97070644,M,1349969046676404551,1000000023099988,11343,S,121020,4
97070645,1665482040911354,1,1,97070645,M,1349969046676876788,1000000000074843,19133,S,2800,1333
97070646,1665482040911746,1,1,97070646,M,1349969046677271879,1000000023100703,10755,S,29645,3
97070647,1665482040911795,1,1,97070647,T,1349969046677308845,0,1000000023080901,13587,28700,2
97070648,1665482040911822,1,1,97070648,M,1349969046677347017,1000000023100429,10755,S,29645,128
97070649,1665482040911827,1,1,97070649,M,1349969046677349322,1000000023100724,10755,S,29645,8
97070650,1665482040911833,1,1,97070650,M,1349969046677357214,1000000023100726,10755,S,29645,8
97070651,1665482040911873,1,1,97070651,N,1349969046677397219,1000000023100755,13587,S,28700,2
97070652,1665482040911908,1,1,97070652,M,1349969046677434181,1000000023100429,10755,S,29665,128
97070653,1665482040912227,1,1,97070653,T,1349969046677743662,0,1000000023081080,11373,26860,25
97070654,1665482040947102,1,1,97070654,M,1349969046679945263,1000000023055904,6006,S,32350,12
97070655,1665482040947108,1,1,97070655,N,1349969046680025261,1000000023100757,6006,S,32315,17
97070656,1665482040947109,1,1,97070656,M,1349969046680035488,1000000023020865,12034,S,5000,59
97070657,1665482040947111,1,1,97070657,M,1349969046680043144,1000000023090639,6006,B,32160,8
97070658,1665482040947112,1,1,97070658,M,1349969046680045912,1000000023091585,6006,S,32345,4
97070659,1665482040947113,1,1,97070659,M,1349969046680104302,1000000022803305,6006,S,32310,26
97070660,1665482040947114,1,1,97070660,M,1349969046680106438,1000000022918480,6006,S,32310,53
97070661,1665482040947116,1,1,97070661,M,1349969046680124709,1000000023036441,350,S,286490,1
97070662,1665482040947117,1,1,97070662,M,1349969046680143152,1000000023074679,11798,B,49655,11
97070663,1665482040947118,1,1,97070663,M,1349969046680173651,1000000023091585,6006,S,32315,4
97070664,1665482040947121,1,1,97070664,X,1349969046680197716,1000000023091482,6006,S,32360,7
97070665,1665482040947122,1,1,97070665,X,1349969046680200273,1000000023091481,6006,S,32360,7
97070666,1665482040947123,1,1,97070666,M,1349969046680224758,1000000022955506,11798,S,50155,36
97070667,1665482040947124,1,1,97070667,M,1349969046680230614,1000000023078423,11798,B,49660,28
97070668,1665482040947125,1,1,97070668,M,1349969046680272057,1000000022803305,6006,S,32345,15
97070669,1665482040947126,1,1,97070669,X,1349969046680289156,1000000023091585,6006,S,32315,4
97070670,1665482040947133,1,1,97070670,M,1349969046680314512,1000000023052798,11798,S,50150,28
97070671,1665482040947134,1,1,97070671,M,1349969046680361595,1000000022918480,6006,S,32340,53
97070672,1665482040947135,1,1,97070672,M,1349969046680363610,1000000022803305,6006,S,32310,20
97070673,1665482040947136,1,1,97070673,M,1349969046680441089,1000000022918480,6006,S,32310,53
97070674,1665482040947139,1,1,97070674,X,1349969046681169162,1000000023095273,6006,B,32145,10
97070675,1665482040947140,1,1,97070675,M,1349969046681751001,1000000021837795,16675,B,166110,150
97070676,1665482040947142,1,1,97070676,M,1349969046682888307,1000000023087766,6066,S,317570,9
97070677,1665482040947143,1,1,97070677,T,1349969046682888307,0,1000000023087766,6066,317570,7
97070678,1665482040947145,1,1,97070678,M,1349969046690029048,1000000004596708,6066,B,315070,22
97070679,1665482040947146,1,1,97070679,M,1349969046690059899,1000000005711012,6066,B,315370,15
97070680,1665482040947147,1,1,97070680,M,1349969046690088322,1000000007180552,6066,B,314570,18
97070681,1665482040947148,1,1,97070681,M,1349969046690113500,1000000004596709,6066,S,320070,22
97070682,1665482040947149,1,1,97070682,M,1349969046690125192,1000000005711013,6066,S,319770,15
97070683,1665482040947151,1,1,97070683,M,1349969046690154371,1000000007180553,6066,S,321070,18
97070684,1665482040947153,1,1,97070684,X,1349969046690979689,1000000006574435,14597,S,32485,20
97070685,1665482040947154,1,1,97070685,N,1349969046698087422,1000000023100759,15184,S,49590,15
97070686,1665482040947160,1,1,97070686,M,1349969046703264395,1000000022935932,2049,S,23350,700
97070687,1665482040947162,1,1,97070687,M,1349969046703347555,1000000023037088,2049,B,23325,1
97070688,1665482040947163,1,1,97070688,N,1349969046703350768,1000000023100760,2049,B,23325,21
97070689,1665482040947165,1,1,97070689,M,1349969046703352935,1000000023064552,2049,S,23370,84
97070690,1665482040947166,1,1,97070690,M,1349969046703444998,1000000023064551,2049,S,23365,63
97070691,1665482040947169,1,1,97070691,N,1349969046703582209,1000000023100761,2049,B,23345,10
97070692,1665482040947170,1,1,97070692,M,1349969046705054962,1000000023099906,11343,S,121045,1
97070693,1665482040947172,1,1,97070693,X,1349969046705060679,1000000023091580,6006,S,32475,1
